area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId,createByUser,productType
59.0,1970.0,,,,,,2.0,2.0,False,False,2023-10-16,2023-10-26,sale,ldp,37674098,4613,5,False,False,324,SG,72,11847,9430,227,,
59.0,1980.0,,,,,,2.0,2.0,False,False,2023-10-10,2023-10-20,sale,ldp,38289376,4613,5,False,False,324,SG,72,11847,9430,227,,
69.1,1700.0,,,,,,2.0,2.0,False,False,2023-10-13,2023-10-23,sale,ldp,8553265,469,5,False,False,324,SG,72,11857,1994,227,,
85.0,3800.0,,,,,,3.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,38349973,4613,5,False,False,324,SG,72,11847,9430,227,,
50.0,1700.0,,,,east,west,2.0,1.0,False,False,2023-10-18,2023-10-28,sale,ldp,37676584,5211,5,False,False,324,SG,72,11850,278,227,,
180.0,26000.0,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,37049541,2971,5,False,False,575,SG,72,11850,278,227,,
480.0,86500.0,20.0,20.0,,north,north,55.0,55.0,False,False,2023-10-18,2023-10-28,sale,ldp,34808497,1083,5,False,False,163,SG,72,11850,5844,227,,
69.0,1700.0,,,,,south,2.0,2.0,False,False,2023-10-11,2023-10-21,sale,ldp,24204613,469,5,False,False,324,SG,72,11857,278,227,,
100.0,13500.0,5.0,10.0,,north,north,,,False,False,2023-10-18,2023-10-28,sale,ldp,34088883,1083,5,False,False,163,SG,72,11850,11233,227,,
1700.0,29000.0,,,,south,,,,False,False,2023-10-18,2023-10-28,sale,ldp,37552655,0,5,False,False,45,SG,72,11860,10349,227,,
144.0,8208.0,8.0,14.0,,,,,,False,False,2023-10-16,2023-10-26,sale,ldp,38104785,2324,5,False,False,40,SG,72,11857,0,227,,
537.0,10740.0,,,,,,,,False,False,2023-10-12,2023-10-22,sale,ldp,36358939,0,5,False,False,283,SG,72,11854,6863,227,,
126.0,10200.0,,,,,,5.0,5.0,False,False,2023-10-09,2023-10-19,sale,ldp,37350255,2324,5,False,False,325,SG,72,11857,0,227,,
83.0,3400.0,,,,,,2.0,2.0,False,False,2023-10-16,2023-10-26,sale,ldp,37485308,2971,5,False,False,324,SG,72,11850,278,227,,
75.0,3200.0,,,,,,2.0,2.0,False,False,2023-10-16,2023-10-26,sale,ldp,38332169,2971,5,False,False,324,SG,72,11850,278,227,,
200.0,62800.0,10.0,40.0,,,,9.0,10.0,False,False,2023-10-18,2023-11-02,sale,ldp,38009327,1083,5,False,False,325,SG,72,11850,5844,227,,
82.0,,,,,,,2.0,2.0,False,False,2023-10-14,2023-10-24,sale,ldp,37517916,2971,5,False,False,324,SG,72,11850,278,227,,
58.0,2500.0,,,,,,2.0,1.0,False,False,2023-10-14,2023-10-24,sale,ldp,37517491,2971,5,False,False,324,SG,72,11850,278,227,,
83.0,4300.0,,,,,,2.0,2.0,False,False,2023-10-16,2023-10-26,sale,ldp,36971238,2971,5,False,False,324,SG,72,11850,278,227,,
118.0,,6.0,,,,,,,False,False,2023-10-17,2023-10-27,sale,ldp,38253570,0,5,False,False,283,SG,72,11849,5232,227,,
120.0,16800.0,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,37928982,1083,5,False,False,40,SG,72,11850,0,227,,
100.0,5000.0,,12.0,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,37997885,3600,5,False,False,40,SG,72,11857,1298,227,,
71.0,3180.0,,,,,,2.0,2.0,False,False,2023-10-06,2023-11-05,sale,ldp,38258613,2971,5,False,False,324,SG,72,11850,278,227,,
120.0,,,,,,,,,False,False,2023-10-13,2023-10-23,sale,ldp,38316760,0,5,False,False,283,SG,72,11847,9430,227,,
120.0,,,,,,,,,False,False,2023-10-15,2023-10-25,sale,ldp,38325893,0,5,False,False,283,SG,72,11847,5257,227,,
500.0,22000.0,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,38349422,0,5,False,False,283,SG,72,11855,553,227,,
50.0,1300.0,,,,,,2.0,2.0,False,False,2023-10-15,2023-10-25,sale,ldp,37352861,3042,5,False,False,324,SG,72,11857,278,227,,
120.0,8160.0,,,,,,,,False,False,2023-10-18,2023-11-02,sale,ldp,36358763,2324,5,False,False,40,SG,72,11857,11206,227,,
85.0,3300.0,,,,,,3.0,2.0,False,False,2023-10-11,2023-10-21,sale,ldp,38293084,4613,5,False,False,324,SG,72,11847,278,227,,
120.0,,6.0,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,37598913,0,5,False,False,283,SG,72,11861,16442,227,,
50.0,1300.0,,,,,,2.0,2.0,False,False,2023-10-13,2023-10-23,sale,ldp,34542123,3042,5,False,False,324,SG,72,11857,278,227,,
100.0,,5.0,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,36787830,0,5,False,False,283,SG,72,11857,5745,227,,
242.0,7200.0,,7.0,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,36693961,0,5,False,False,41,SG,72,11862,6864,227,,
120.0,9500.0,6.0,10.0,,,,5.0,5.0,False,False,2023-10-18,2023-10-28,sale,ldp,38348977,0,5,False,False,41,SG,72,11850,11232,227,,
157.3,2400.0,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,36983634,0,5,False,False,283,SG,72,11849,0,227,,
73.0,3900.0,4.0,,,west,west,6.0,5.0,False,False,2023-10-18,2023-10-28,sale,ldp,36795578,0,5,False,False,163,SG,72,11848,0,227,,
2216.0,6500.0,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,38256634,0,5,False,False,283,SG,72,11851,5246,227,,
96.5,3667.0,,20.0,,,,,,False,False,2023-10-07,2023-11-06,sale,ldp,37796199,1480,5,False,False,40,SG,72,11848,0,227,,
3367.0,20200.0,,5.0,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,36408907,0,5,False,False,283,SG,72,11854,0,227,,
65.0,2100.0,,,,,,2.0,2.0,False,False,2023-10-18,2023-11-17,sale,ldp,38344387,4432,5,False,False,324,SG,72,11857,1298,227,,
60.0,2000.0,,,,,,2.0,2.0,False,False,2023-10-16,2023-11-15,sale,ldp,36744680,5135,5,False,False,324,SG,72,11850,678,227,,
120.0,,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,37879129,0,5,False,False,283,SG,72,11863,5255,227,,
104.7,2100.0,,6.0,,,,,,False,False,2023-10-15,2023-10-25,sale,ldp,37546201,0,5,False,False,283,SG,72,11858,3970,227,,
72.0,2950.0,,,,east,,2.0,2.0,False,False,2023-10-02,2023-11-01,sale,ldp,38223529,2971,5,False,False,324,SG,72,11850,278,227,,
75.0,7000.0,5.0,52.0,,,,5.0,5.0,False,False,2023-10-18,2023-10-28,sale,ldp,37699155,5048,5,False,False,325,SG,72,11857,1298,227,,
100.0,4200.0,5.0,12.0,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,36323026,1359,5,False,False,40,SG,72,11857,278,227,,
123.0,,7.0,10.0,,,,,,False,False,2023-10-16,2023-10-26,sale,ldp,38329266,0,5,False,False,283,SG,72,11849,2544,227,,
92.0,2100.0,,,,,,2.0,2.0,False,False,2023-10-18,2023-11-02,sale,ldp,38348262,469,5,False,False,324,SG,72,11857,1994,227,,
60.0,1500.0,,5.0,,,,3.0,1.0,False,False,2023-10-18,2023-10-28,sale,ldp,38347997,0,5,False,False,41,SG,72,11862,6824,227,,
2000.0,,12.0,12.0,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,36466256,0,5,False,False,283,SG,72,11860,19518,227,,
69.0,1700.0,,,,,,2.0,2.0,False,False,2023-10-18,2023-11-02,sale,ldp,38348198,469,5,False,False,324,SG,72,11857,1994,227,,
52.0,1680.0,,,,,,1.0,1.0,False,False,2023-10-18,2023-10-28,sale,ldp,38244261,4432,5,False,False,324,SG,72,11857,11235,227,,
55.0,1320.0,,,,,,2.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,38234182,3042,5,False,False,324,SG,72,11857,278,227,,
57.0,1520.0,,,,,,1.0,,False,False,2023-10-18,2023-10-28,sale,ldp,38348160,685,5,False,False,324,SG,72,11850,278,227,,
72.0,1680.0,,,,,,2.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,37458030,686,5,False,False,324,SG,72,11857,278,227,,
126.0,10600.0,7.0,14.0,,,,4.0,5.0,False,False,2023-10-18,2023-10-28,sale,ldp,37727465,2324,5,False,False,325,SG,72,11857,278,227,,
100.0,2800.0,5.0,,,,,,,False,False,2023-10-18,2023-11-17,sale,ldp,38347578,0,5,False,False,283,SG,72,11859,11223,227,,
68.0,1930.0,,,,,,2.0,2.0,False,False,2023-10-16,2023-10-26,sale,ldp,38330691,3143,5,False,False,324,SG,72,11857,278,227,,
120.0,10000.0,,12.0,,,,5.0,6.0,False,False,2023-10-18,2023-10-28,sale,ldp,38347793,1972,5,False,False,41,SG,72,11850,7648,227,,
3200.0,7680.0,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,38346925,0,5,False,False,283,SG,72,11851,5246,227,,
50.0,1310.0,,,,,,2.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,38346627,3042,5,False,False,324,SG,72,11857,278,227,,
120.0,,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,38347644,0,5,False,False,283,SG,72,11849,2544,227,,
50.0,1260.0,,,,,,2.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,38346871,3042,5,False,False,324,SG,72,11857,278,227,,
72.0,2800.0,,,,,,2.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,38346506,2971,5,False,False,324,SG,72,11850,278,227,,
126.0,10800.0,,,,,,5.0,5.0,False,False,2023-10-18,2023-10-28,sale,ldp,38347542,2324,5,False,False,41,SG,72,11857,0,227,,
68.0,1930.0,,,,,,2.0,2.0,False,False,2023-10-18,2023-10-28,sale,ldp,38347479,1007,5,False,False,324,SG,72,11857,0,227,,
85.0,2980.0,,,,,,3.0,2.0,False,False,2023-10-17,2023-10-27,sale,ldp,34879243,4613,5,False,False,324,SG,72,11847,9430,227,,
