area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId,createByUser,productType
70 m²,Thỏa thuận,4 m,,2 tầng,,,4 phòng,2 phòng,Đã có sổ.,,18/10/2023,17/11/2023,Sale,LDP,38351308,0,5,False,False,41,SG,72,11858,3970,227,,
59 m²,"1,99 tỷ",,,,Bắc,Nam,2 phòng,2 phòng,,,11/10/2023,21/10/2023,Sale,LDP,38224480,4613,5,False,False,324,SG,72,11847,9430,227,,
100 m²,"3,3 tỷ",5 m,20 m,,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,18/10/2023,28/10/2023,Sale,LDP,31415993,1480,5,False,False,40,SG,72,11848,6476,227,,
105 m²,"6,8 tỷ",7 m,52 m,3 tầng,,,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,12/10/2023,22/10/2023,Sale,LDP,38197628,3202,5,False,False,325,SG,72,11857,1298,227,,
215 m²,"13,5 tỷ",,,,,,,,,,18/10/2023,28/10/2023,Sale,LDP,38345860,0,5,False,False,163,SG,72,11863,9331,227,,
1.200 m²,30 tỷ,21 m,,,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,18/10/2023,28/10/2023,Sale,LDP,31819311,0,5,False,False,45,SG,72,11863,8158,227,,
69 m²,"2,68 tỷ",,,,Đông,Tây - Bắc,2 phòng,2 phòng,Đang chờ sổ,Nội thất đầy đủ,18/10/2023,28/10/2023,Sale,LDP,37537127,5135,5,False,False,324,SG,72,11850,11223,227,,
56 m²,"2,31 tỷ",,,,Đông,Tây,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,12/10/2023,27/10/2023,Sale,LDP,38305915,2971,5,False,False,324,SG,72,11850,278,227,,
480 m²,86 tỷ,12 m,20 m,6 tầng,Bắc,Bắc,55 phòng,40 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,17/10/2023,27/10/2023,Sale,LDP,38166616,1083,5,False,False,163,SG,72,11850,11232,227,,
105 m²,"6,7 tỷ",,,3 tầng,Tây - Nam,Tây - Nam,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38342474,3202,5,False,False,325,SG,72,11857,1298,227,,
85 m²,45 triệu/m²,,,,,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,01/11/2023,Sale,LDP,38341366,4613,5,False,False,324,SG,72,11847,9430,227,,
"99,32 m²","1,85 tỷ",,,,,,,,Sổ hồng công chứng sang tên.,,17/10/2023,27/10/2023,Sale,LDP,38339857,0,5,False,False,283,SG,72,11858,6126,227,,
65 m²,"1,95 tỷ",,,,,,2 phòng,2 phòng,,,13/10/2023,12/11/2023,Sale,LDP,38311782,4432,5,False,False,324,SG,72,11857,11235,227,,
105 m²,Thỏa thuận,,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37828822,0,5,False,False,283,SG,72,11851,4370,227,,
100 m²,Thỏa thuận,,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37828670,0,5,False,False,283,SG,72,11856,4370,227,,
98 m²,"3,2 tỷ",,,,,,3 phòng,,,,17/10/2023,16/11/2023,Sale,LDP,36755609,316,5,False,False,324,SG,72,11850,5844,227,,
114 m²,Thỏa thuận,,20 m,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37828518,0,5,False,False,283,SG,72,11856,7649,227,,
100 m²,60 triệu/m²,,12 m,,,,,,Hợp đồng mua bán.,,02/10/2023,01/11/2023,Sale,LDP,37403949,1441,5,False,False,40,SG,72,11850,5256,227,,
100 m²,"10,5 tỷ",,,3 tầng,Đông,,4 phòng,3 phòng,Hợp đồng mua bán.,,17/10/2023,27/10/2023,Sale,LDP,35601781,2971,5,False,False,325,SG,72,11850,278,227,,
512 m²,"11,5 tỷ",,,,,,,,,,17/10/2023,27/10/2023,Sale,LDP,38340960,0,5,False,False,283,SG,72,11862,0,227,,
113 m²,"4,1 tỷ",,,,Tây - Bắc,Đông - Nam,3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,17/10/2023,16/11/2023,Sale,LDP,38341014,4613,5,False,False,324,SG,72,11847,9430,227,,
86 m²,"3,4 tỷ",,,,,Bắc,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,17/10/2023,27/10/2023,Sale,LDP,37142007,2971,5,False,False,324,SG,72,11850,278,227,,
"218,2 m²","7,7 tỷ",,15 m,,Nam,,,,Sổ đỏ/ Sổ hồng.,,05/10/2023,04/11/2023,Sale,LDP,35884439,0,5,False,False,163,SG,72,11861,5199,227,,
5.158 m²,"33,5 tỷ",,,,,,,,Sổ đỏ/ Sổ hồng.,,17/10/2023,27/10/2023,Sale,LDP,38341539,0,5,False,False,283,SG,72,11857,18218,227,,
2.267 m²,60 tỷ,,8 m,,,,,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,17/10/2023,27/10/2023,Sale,LDP,36986554,0,5,False,False,45,SG,72,11856,4370,227,,
1.808 m²,19 tỷ,28 m,6 m,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38341289,0,5,False,False,283,SG,72,11851,7131,227,,
70 m²,"2,5 tỷ",,,,,,2 phòng,2 phòng,,,17/10/2023,27/10/2023,Sale,LDP,36960726,316,5,False,False,324,SG,72,11850,5844,227,,
180 m²,"13,6 tỷ",,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,36766389,0,5,False,False,163,SG,72,11847,2946,227,,
1.500 m²,"6,8 tỷ",,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37953933,0,5,False,False,283,SG,72,11860,6594,227,,
130 m²,3 tỷ,,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37734323,0,5,False,False,41,SG,72,11847,2946,227,,
64 m²,Thỏa thuận,,5 m,1 tầng,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37885847,0,5,False,False,41,SG,72,11859,9400,227,,
120 m²,120 triệu/m²,,,,Đông,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,25641721,1827,5,False,False,40,SG,72,11850,1140,227,,
200 m²,12 tỷ,,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,35431490,0,5,False,False,283,SG,72,11847,2946,227,,
1.800 m²,22 tỷ,,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37433060,0,5,False,False,45,SG,72,11855,14894,227,,
110 m²,18 tỷ,,40 m,5 tầng,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,36630802,1565,5,False,False,325,SG,72,11850,678,227,,
"186,1 m²",4 tỷ,6 m,8 m,,Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,10/10/2023,20/10/2023,Sale,LDP,33142101,0,5,False,False,283,SG,72,11854,6863,227,,
255 m²,Thỏa thuận,10 m,12 m,,,,,,Hợp đồng mua bán,,17/10/2023,27/10/2023,Sale,LDP,31734706,1565,5,False,False,40,SG,72,11850,678,227,,
200 m²,56 triệu/m²,10 m,22 m,,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,17/10/2023,27/10/2023,Sale,LDP,29380061,1827,5,False,False,40,SG,72,11850,678,227,,
110 m²,70 triệu/m²,,18 m,,Tây - Bắc,,,,Hợp đồng mua bán.,,17/10/2023,27/10/2023,Sale,LDP,34548950,1565,5,False,False,40,SG,72,11850,11192,227,,
226 m²,18 tỷ,,16 m,3 tầng,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,32147654,1827,5,False,False,325,SG,72,11850,678,227,,
95 m²,"8,3 tỷ",,,,Đông - Nam,,,,Hợp đồng mua bán,,17/10/2023,27/10/2023,Sale,LDP,35930431,1695,5,False,False,40,SG,72,11850,278,227,,
58 m²,"2,59 tỷ",,,,,,2 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,16/10/2023,26/10/2023,Sale,LDP,36250384,2971,5,False,False,324,SG,72,11850,278,227,,
56 m²,"2,35 tỷ",,,,,Đông - Nam,2 phòng,1 phòng,Đang làm sổ hồng,"Bàn giao hoàn thiện: Sàn gỗ, video call, tủ bếp, bếp điện từ, thiết bị vệ sinh.",16/10/2023,26/10/2023,Sale,LDP,13434514,2971,5,False,False,324,SG,72,11850,278,227,,
"98,5 m²","3,1 tỷ",,,,,,4 phòng,3 phòng,,,17/10/2023,27/10/2023,Sale,LDP,34709002,316,5,False,False,324,SG,72,11850,5844,227,,
67 m²,"1,37 tỷ",,,,Nam,Bắc,2 phòng,1 phòng,Đang chờ sổ,Đầy đủ,19/10/2023,29/10/2023,Sale,LDP,37891287,766,5,False,False,324,SG,72,11850,278,227,,
56 m²,"2,17 tỷ",,,,,,2 phòng,1 phòng,Sổ hồng,,11/10/2023,21/10/2023,Sale,LDP,38294957,2971,5,False,False,324,SG,72,11850,278,227,,
4.860 m²,50 tỷ,,,,,,,,,,09/10/2023,19/10/2023,Sale,LDP,38086260,0,5,False,False,45,SG,72,11855,7222,227,,
74 m²,"1,8 tỷ",,,,Đông - Nam,Tây,2 phòng,1 phòng,Đang chờ sổ,,17/10/2023,27/10/2023,Sale,LDP,37769840,112,5,False,False,324,SG,72,11850,278,227,,
480 m²,88 tỷ,12 m,,7 tầng,Bắc,,70 phòng,70 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37955767,1083,5,False,False,163,SG,72,11850,11232,227,,
100 m²,12 tỷ,,16 m,3 tầng,,,,,,,17/10/2023,27/10/2023,Sale,LDP,38338546,1441,5,False,False,163,SG,72,11850,0,227,,
78 m²,"3,4 tỷ",,,,,,2 phòng,1 phòng,,"Hoàn thiện cơ bản , bếp và thiết bị vệ sinh đầy đủ",17/10/2023,27/10/2023,Sale,LDP,36259964,2971,5,False,False,324,SG,72,11850,278,227,,
242 m²,49 tỷ,,16 m,2 tầng,,,4 phòng,3 phòng,Hợp đồng mua bán,"Hoàn thiện bên ngoài, thô bên trong",17/10/2023,27/10/2023,Sale,LDP,31768526,2971,5,False,False,325,SG,72,11850,278,227,,
56 m²,"2,13 tỷ",,,,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38235307,2971,5,False,False,324,SG,72,11850,278,227,,
86 m²,4 tỷ,,,,,,2 phòng,2 phòng,Hợp đồng mua bán,"Hoàn thiện nội thất đẹp, sàn gỗ full nhà, bếp hồng ngoại, máy hút khói, tủ bếp trên, tủ bếp dưới. Thiết bị vệ sinh đầy đủ. Ngăn sẵn 2 phòng.",17/10/2023,27/10/2023,Sale,LDP,37505487,2971,5,False,False,324,SG,72,11850,278,227,,
85 m²,"4,27 tỷ",,,,Đông - Bắc,,2 phòng,2 phòng,,Cao cấp,17/10/2023,27/10/2023,Sale,LDP,33263833,2971,5,False,False,324,SG,72,11850,278,227,,
95 m²,"4,2 tỷ",,,,Đông,Đông,3 phòng,2 phòng,,Hoàn thiên cơ bản,17/10/2023,27/10/2023,Sale,LDP,31730807,2971,5,False,False,324,SG,72,11850,278,227,,
"96,5 m²",38 triệu/m²,20 m,20 m,,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,17/10/2023,27/10/2023,Sale,LDP,37795282,1480,5,False,False,40,SG,72,11848,0,227,,
1.209 m²,"22,5 tỷ",31 m,7 m,,Tây,,,,Shr,,17/10/2023,27/10/2023,Sale,LDP,38338301,0,5,False,False,283,SG,72,11863,7854,227,,
65 m²,"3,25 tỷ",,,,Đông,Tây - Bắc,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,17/10/2023,16/11/2023,Sale,LDP,37210561,2373,5,False,False,324,SG,72,11850,11276,227,,
60 m²,Thỏa thuận,,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,09/10/2023,24/10/2023,Sale,LDP,38046334,4613,5,False,False,324,SG,72,11847,9430,227,,
85 m²,"4,52 tỷ",5 m,12 m,,Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38338286,1007,5,False,False,40,SG,72,11857,278,227,,
78 m²,"3,6 tỷ",,,,Nam,Bắc,2 phòng,2 phòng,Đang chờ sổ,Cơ bản,30/09/2023,30/10/2023,Sale,LDP,36502906,2373,5,False,False,324,SG,72,11850,11276,227,,
226 m²,40 triệu/m²,,,,Đông - Bắc,,,,HĐMB,,17/10/2023,27/10/2023,Sale,LDP,36174389,1007,5,False,False,40,SG,72,11857,278,227,,
76 m²,"3,6 tỷ",,,,Tây,Đông,3 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,04/10/2023,03/11/2023,Sale,LDP,36758138,2373,5,False,False,324,SG,72,0,11276,227,,
100 m²,"4,4 tỷ",5 m,12 m,,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,32648241,1359,5,False,False,40,SG,72,11857,278,227,,
126 m²,65 triệu/m²,,16 m,,,,,,Sổ đỏ/ Sổ hồng.,,17/10/2023,27/10/2023,Sale,LDP,34968203,2324,5,False,False,40,SG,72,11857,0,227,,
126 m²,"10,8 tỷ",,,3 tầng,,,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,36498719,2324,5,False,False,163,SG,72,11857,0,227,,
120 m²,63 triệu/m²,6 m,,,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,17/10/2023,27/10/2023,Sale,LDP,32059909,2324,5,False,False,40,SG,72,11857,1417,227,,
50 m²,"1,26 tỷ",,,,,,2 phòng,2 phòng,Đang chờ sổ,Cơ bản,17/10/2023,27/10/2023,Sale,LDP,38338061,3042,5,False,False,324,SG,72,11857,278,227,,
55 m²,"1,5 tỷ",,,,,,2 phòng,2 phòng,,,13/10/2023,23/10/2023,Sale,LDP,38311280,3042,5,False,False,324,SG,72,11857,278,227,,
180 m²,"7,9 tỷ",8 m,6 m,,Đông,Tây,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,17/10/2023,01/11/2023,Sale,LDP,37720975,2324,5,False,False,575,SG,72,11857,0,227,,
"74,1 m²","7,4 tỷ",,,2 tầng,Nam,Nam,3 phòng,2 phòng,,,17/10/2023,27/10/2023,Sale,LDP,38337852,2338,5,False,False,325,SG,72,11850,278,227,,
55 m²,"1,38 tỷ",,,,,,2 phòng,2 phòng,Đang chờ sổ,Đầy đủ,17/10/2023,27/10/2023,Sale,LDP,38338012,3042,5,False,False,324,SG,72,11857,278,227,,
56 m²,"1,2 tỷ",4 m,,,Tây - Bắc,,2 phòng,1 phòng,Giấy tờ khác,,17/10/2023,16/11/2023,Sale,LDP,38343580,0,5,False,False,41,SG,72,11863,6250,227,,
67 m²,"3,2 tỷ",,,,Đông - Nam,Tây - Bắc,2 phòng,2 phòng,Đang chờ sổ,Cơ bản,17/10/2023,27/10/2023,Sale,LDP,38338577,2971,5,False,False,324,SG,72,11850,278,227,,
55 m²,"1,45 tỷ",,,,Nam,Nam,2 phòng,2 phòng,,,16/10/2023,26/10/2023,Sale,LDP,37134862,3042,5,False,False,324,SG,72,11857,278,227,,
100 m²,"12,3 tỷ",,,3 tầng,,,3 phòng,4 phòng,Hợp đồng mua bán,Đầy đủ,25/09/2023,25/10/2023,Sale,LDP,37512892,2971,5,False,False,325,SG,72,11850,278,227,,
60 m²,"1,57 tỷ",,,,,,2 phòng,1 phòng,,Đầy đủ,17/10/2023,27/10/2023,Sale,LDP,38177356,685,5,False,False,324,SG,72,11857,278,227,,
100 m²,60 triệu/m²,,40 m,,Tây,,,,Hợp đồng mua bán,,17/10/2023,27/10/2023,Sale,LDP,38073687,1565,5,False,False,40,SG,72,11850,678,227,,
220 m²,70 triệu/m²,,40 m,,Tây - Bắc,,,,Hợp đồng mua bán,,17/10/2023,01/11/2023,Sale,LDP,38100152,1565,5,False,False,40,SG,72,11850,678,227,,
5.158 m²,"7,5 triệu/m²",40 m,40 m,,Nam,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38333399,0,5,False,False,283,SG,72,11857,18218,227,,
80 m²,"3,6 tỷ",,,,Tây - Nam,Tây - Nam,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,11/10/2023,21/10/2023,Sale,LDP,37221711,2971,5,False,False,324,SG,72,11850,278,227,,
67 m²,"1,45 tỷ",,,,,,2 phòng,1 phòng,,,17/10/2023,27/10/2023,Sale,LDP,38337824,766,5,False,False,324,SG,72,11850,278,227,,
126 m²,"10,9 tỷ",7 m,10 m,3 tầng,Đông - Nam,Tây,6 phòng,5 phòng,,,17/10/2023,27/10/2023,Sale,LDP,38162362,2324,5,False,False,325,SG,72,11857,0,227,,
80 m²,"4,1 tỷ",,,,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,17/10/2023,27/10/2023,Sale,LDP,38240155,2971,5,False,False,324,SG,72,11850,278,227,,
200 m²,29 tỷ,,,4 tầng,,,6 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37348797,1083,5,False,False,325,SG,72,11850,3789,227,,
50 m²,"1,33 tỷ",,,,,,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,11/10/2023,21/10/2023,Sale,LDP,36322752,3042,5,False,False,324,SG,72,11857,278,227,,
480 m²,"86,5 tỷ",,,5 tầng,Bắc,Bắc,55 phòng,56 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38152366,1083,5,False,False,325,SG,72,11850,0,227,,
60 m²,"2,7 tỷ",,,,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,17/10/2023,27/10/2023,Sale,LDP,38179109,4613,5,False,False,324,SG,72,11847,278,227,,
65 m²,"2,1 tỷ",,,,Đông - Nam,Tây - Bắc,2 phòng,2 phòng,Đang chờ sổ,Đầy đủ,17/10/2023,27/10/2023,Sale,LDP,37666604,3143,5,False,False,324,SG,72,11857,278,227,,
"96,5 m²",38 triệu/m²,,20 m,,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38256908,1480,5,False,False,40,SG,72,11848,0,227,,
76 m²,"1,95 tỷ",,,,,,2 phòng,2 phòng,,,17/10/2023,27/10/2023,Sale,LDP,37170020,766,5,False,False,324,SG,72,11850,278,227,,
90 m²,"7,6 tỷ",,,5 tầng,,,7 phòng,5 phòng,,Không nội thất,17/10/2023,27/10/2023,Sale,LDP,38185386,0,5,False,False,163,SG,72,11862,5884,227,,
90 m²,7 tỷ,5 m,7 m,5 tầng,Bắc,Nam,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,09/10/2023,19/10/2023,Sale,LDP,37977486,0,5,False,False,163,SG,72,11862,5884,227,,
"51,6 m²","1,17 tỷ",,5 m,1 tầng,,,,,,,17/10/2023,27/10/2023,Sale,LDP,38337168,0,5,False,False,41,SG,72,11863,15246,227,,
60 m²,"2,1 tỷ",,,,Đông - Nam,Đông - Nam,2 phòng,2 phòng,Đang chờ sổ,Cơ bản.,16/10/2023,31/10/2023,Sale,LDP,37222422,5135,5,False,False,324,SG,72,11850,678,227,,
3.000 m²,15 tỷ,,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38336885,0,5,False,False,283,SG,72,11855,8005,227,,
85 m²,"3,85 tỷ",,,,Đông - Nam,Tây - Nam,3 phòng,2 phòng,Đang chờ sổ,Cơ bản,17/10/2023,27/10/2023,Sale,LDP,38337360,4613,5,False,False,324,SG,72,11847,9430,227,,
144 m²,"11,7 tỷ",,,3 tầng,,,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38336816,0,5,False,False,325,SG,72,11850,5707,227,,
75 m²,"5,5 tỷ",5 m,52 m,3 tầng,,,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,12/10/2023,22/10/2023,Sale,LDP,38148641,3202,5,False,False,325,SG,72,11857,1298,227,,
82 m²,"3,75 tỷ",,,,,,2 phòng,2 phòng,,Giao nhà hoàn thiện.,17/10/2023,27/10/2023,Sale,LDP,37700346,2971,5,False,False,324,SG,72,11850,278,227,,
"95,6 m²","5,2 tỷ",5 m,60 m,,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38077088,1007,5,False,False,40,SG,72,11857,1417,227,,
140 m²,Thỏa thuận,7 m,10 m,,Đông - Nam,,,,Hợp đồng mua bán,,17/10/2023,27/10/2023,Sale,LDP,34276798,1743,5,False,False,40,SG,72,11857,278,227,,
100 m²,"4,1 tỷ",5 m,12 m,,Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,36180878,1359,5,False,False,40,SG,72,11857,278,227,,
60 m²,"2,8 tỷ",,,,,,2 phòng,2 phòng,,Giao nhà hoàn thiện.,17/10/2023,27/10/2023,Sale,LDP,37707023,2971,5,False,False,324,SG,72,11850,278,227,,
105 m²,Thỏa thuận,6 m,15 m,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38260712,0,5,False,False,283,SG,72,11849,5200,227,,
65 m²,7 tỷ,,,5 tầng,,,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,05/10/2023,20/10/2023,Sale,LDP,38247759,0,5,False,False,163,SG,72,11862,5884,227,,
160 m²,Thỏa thuận,,10 m,,,,,,Sổ đỏ/ Sổ hồng,,12/10/2023,22/10/2023,Sale,LDP,38301900,0,5,False,False,283,SG,72,11856,5837,227,,
81 m²,"1,8 tỷ",,,,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,34282627,112,5,False,False,324,SG,72,11850,278,227,,
130 m²,4 tỷ,,,,Tây,Đông,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37230111,1385,5,False,False,324,SG,72,11850,2869,227,,
56 m²,"2,35 tỷ",,,,,,2 phòng,1 phòng,Sổ hồng,Hoàn thiện,11/10/2023,21/10/2023,Sale,LDP,38294017,2971,5,False,False,324,SG,72,11850,278,227,,
92 m²,"4,1 tỷ",,,,,,3 phòng,2 phòng,,,11/10/2023,21/10/2023,Sale,LDP,34699541,2971,5,False,False,324,SG,72,11850,278,227,,
240 m²,46 tỷ,12 m,,5 tầng,Tây,,20 phòng,21 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37289486,0,5,False,False,41,SG,72,11850,0,227,,
98 m²,"5,6 tỷ",,,,,,3 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,17/10/2023,27/10/2023,Sale,LDP,37817540,2971,5,False,False,324,SG,72,11850,278,227,,
89 m²,"2,25 tỷ",,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,35275329,1359,5,False,False,40,SG,72,11857,0,227,,
120 m²,Thỏa thuận,,10 m,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37429745,0,5,False,False,283,SG,72,11857,11228,227,,
100 m²,Thỏa thuận,,,,,,,,Sổ đỏ/ Sổ hồng,,11/10/2023,21/10/2023,Sale,LDP,37271110,1480,5,False,False,40,SG,72,11848,11293,227,,
100 m²,20 tỷ,,,3 tầng,,,4 phòng,,,,09/10/2023,19/10/2023,Sale,LDP,38279240,1083,5,False,False,325,SG,72,11850,0,227,,
139 m²,16 tỷ,,,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38339178,0,5,False,False,45,SG,72,11859,5977,227,,
93 m²,"2,4 tỷ",,,,Tây,Đông,2 phòng,2 phòng,,,17/10/2023,27/10/2023,Sale,LDP,36258421,5760,5,False,False,324,SG,72,11850,0,227,,
92 m²,3 tỷ,,,,Tây,Đông - Nam,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,17/10/2023,27/10/2023,Sale,LDP,36301604,1385,5,False,False,324,SG,72,11850,11227,227,,
74 m²,"1,8 tỷ",,,,Đông,Tây,2 phòng,2 phòng,Đang chờ sổ,,17/10/2023,27/10/2023,Sale,LDP,34531610,112,5,False,False,324,SG,72,11850,5844,227,,
100 m²,21 tỷ,5 m,24 m,4 tầng,Nam,,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,36284944,1083,5,False,False,163,SG,72,11850,11207,227,,
101 m²,"3,1 tỷ",,,,Đông,Tây,3 phòng,2 phòng,,,17/10/2023,27/10/2023,Sale,LDP,35080434,316,5,False,False,324,SG,72,11850,270,227,,
130 m²,"3,8 tỷ",,,,Đông,Tây,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,34387150,1385,5,False,False,324,SG,72,11850,11227,227,,
93 m²,"2,4 tỷ",,,,,,2 phòng,2 phòng,,,17/10/2023,27/10/2023,Sale,LDP,32289960,5760,5,False,False,324,SG,72,11850,5844,227,,
"337,5 m²",33 tỷ,,22 m,4 tầng,,,,,,,17/10/2023,27/10/2023,Sale,LDP,38338877,1492,5,False,False,325,SG,72,11850,678,227,,
55 m²,"1,55 tỷ",5 m,9 m,,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,37767528,0,5,False,False,283,SG,72,11847,2946,227,,
21.000 m²,265 tỷ,200 m,30 m,,,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38336695,0,5,False,False,283,SG,72,11859,5977,227,,
"88,5 m²","32,7 triệu/m²",,20 m,,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,17/10/2023,27/10/2023,Sale,LDP,38256987,1480,5,False,False,40,SG,72,11848,0,227,,
126 m²,"10,8 tỷ",7 m,14 m,3 tầng,,,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,17/10/2023,27/10/2023,Sale,LDP,38063852,2324,5,False,False,325,SG,72,11857,278,227,,
382 m²,"6,8 tỷ","6,7 m",14 m,,Đông,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,10/10/2023,09/11/2023,Sale,LDP,38126367,0,5,False,False,163,SG,72,11856,5837,227,,
100 m²,Thỏa thuận,,,,,,,,Sổ hồng riêng,,17/10/2023,27/10/2023,Sale,LDP,38336820,0,5,False,False,283,SG,72,11848,19065,227,,
110 m²,Thỏa thuận,,25 m,,,,,,Sổ hồng riêng,,17/10/2023,27/10/2023,Sale,LDP,38336813,0,5,False,False,283,SG,72,11852,6513,227,,
60 m²,Thỏa thuận,,,,,,,,,,10/10/2023,20/10/2023,Sale,LDP,37738761,0,5,False,False,283,SG,72,11848,0,227,,
200 m²,26 tỷ,10 m,8 m,3 tầng,Bắc,Đông - Bắc,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,17/10/2023,27/10/2023,Sale,LDP,36107899,1083,5,False,False,163,SG,72,11850,0,227,,
324 m²,50 tỷ,,,,,,,,,,17/10/2023,27/10/2023,Sale,LDP,36960709,1492,5,False,False,325,SG,72,11850,1990,227,,
