area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId,createByUser,productType
55.0,1850.0,,,,,,2.0,2.0,False,False,2023-11-30,2023-12-10,sale,ldp,34800171,128,5,False,True,324,SG,69,8991,727,227,1081588,38
96.0,19000.0,4.4,,,,,4.0,4.0,False,False,2023-12-02,2023-12-12,sale,ldp,38351243,0,5,False,True,163,SG,69,8984,621,227,1282166,38
66.0,2400.0,,,,,,2.0,2.0,False,False,2023-10-30,2023-11-09,sale,ldp,38351894,1286,5,False,True,324,SG,69,8985,4981,227,2529308,38
80.0,9400.0,4.0,8.0,,,,,,False,False,2023-12-10,2023-12-20,sale,ldp,38177753,0,5,False,False,41,SG,69,8983,119,227,959782,38
112.0,27000.0,,,,,,12.0,13.0,False,False,2023-10-18,2023-10-28,sale,ldp,38351195,0,5,False,True,163,SG,69,8975,821,227,2464555,38
100.0,14300.0,,,,,,4.0,5.0,False,False,2023-10-18,2023-11-02,sale,ldp,38351435,0,5,False,True,163,SG,69,8991,4714,227,789932,38
180.0,28000.0,10.0,,,,,,,False,False,2023-10-15,2023-10-25,sale,ldp,38317111,0,5,False,True,163,SG,69,8976,1081,227,2377037,38
80.0,21000.0,4.0,40.0,,,,4.0,5.0,False,False,2023-11-04,2023-11-14,sale,ldp,38351814,0,5,False,True,163,SG,69,8987,3775,227,1748754,38
100.0,19000.0,5.0,16.0,,,,4.0,5.0,False,False,2023-10-18,2023-10-28,sale,ldp,38351882,0,5,False,True,163,SG,69,8987,4951,227,1748754,38
35.0,5300.0,,,,,,5.0,,False,False,2023-12-03,2023-12-13,sale,ldp,37633502,0,5,False,True,41,SG,69,8985,5603,227,2269185,38
74.0,3600.0,,,,,,2.0,2.0,False,False,2023-12-05,2023-12-20,sale,ldp,33432867,2396,5,False,False,324,SG,69,8976,114,227,1789657,38
87.0,15700.0,4.2,10.0,,,,10.0,10.0,False,False,2023-11-02,2023-11-12,sale,ldp,38200709,0,5,False,True,163,SG,69,8984,119,227,1153430,38
129.0,,,,,,,3.0,2.0,False,False,2023-12-14,2023-12-24,sale,ldp,37151921,2047,5,False,False,324,SG,69,8976,4831,227,747999,38
279.0,55000.0,,,,,,,,False,False,2023-10-12,2023-10-22,sale,ldp,38308152,0,5,False,True,163,SG,69,8987,3775,227,1764973,38
160.0,28800.0,8.0,7.0,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,38351216,0,5,False,True,41,SG,69,8975,4830,227,1748754,38
149.5,30000.0,,,,,,,,False,False,2023-12-02,2023-12-12,sale,ldp,38234584,0,5,False,True,163,SG,69,8976,4831,227,2525795,38
512.0,100000.0,,,,,,,,False,False,2023-10-12,2023-10-22,sale,ldp,38308148,0,5,False,True,163,SG,69,8975,821,227,1764973,38
160.0,28800.0,8.0,8.0,,,,4.0,,False,False,2023-10-18,2023-10-28,sale,ldp,38351287,0,5,False,True,325,SG,69,8987,3775,227,1748754,38
74.0,3700.0,,,,,,2.0,2.0,False,False,2023-11-02,2023-11-17,sale,ldp,37788673,2047,5,False,True,324,SG,69,8976,4831,227,1792601,38
117.0,32500.0,,,,,,,,False,False,2023-10-18,2023-10-28,sale,ldp,36633658,0,5,False,True,163,SG,69,8989,1769,227,1927132,38
220.0,32000.0,10.0,8.0,,,,5.0,6.0,False,False,2023-10-18,2023-10-28,sale,ldp,38350954,0,5,False,True,41,SG,69,8978,2564,227,1190518,38
222.0,88000.0,9.5,12.0,,,,10.0,10.0,False,False,2023-12-11,2023-12-21,sale,ldp,36341169,0,5,False,False,163,SG,69,8976,1081,227,959831,38
105.6,28000.0,5.0,30.0,,,,2.0,3.0,False,False,2023-12-11,2023-12-21,sale,ldp,31441483,0,5,False,False,163,SG,69,8976,4831,227,959831,38
143.0,56000.0,,,,,,,,False,False,2023-12-11,2023-12-21,sale,ldp,36693154,0,5,False,False,163,SG,69,8989,3775,227,959831,38
53.0,,,,,,,4.0,3.0,False,False,2023-10-18,2023-10-28,sale,ldp,38350884,0,5,False,True,41,SG,69,8991,0,227,2532199,38
2266.0,229000.0,,,,,,,,False,False,2023-12-11,2023-12-21,sale,ldp,37177292,0,5,False,False,283,SG,69,8985,778,227,959831,38
81.0,2500.0,,,,,,2.0,2.0,False,False,2023-10-02,2023-11-01,sale,ldp,37719810,128,5,False,True,324,SG,69,8991,727,227,1104636,38
264.0,59000.0,12.0,,,,,,,False,False,2023-11-07,2023-11-17,sale,ldp,37209956,0,5,False,True,163,SG,69,8978,3775,227,1903278,38
300.0,65000.0,,,,,,,,False,False,2023-12-11,2023-12-21,sale,ldp,36101540,0,5,False,False,163,SG,69,8976,527,227,959831,38
264.0,75000.0,,,,,,,,False,False,2023-12-11,2023-12-21,sale,ldp,36705657,0,5,False,False,163,SG,69,8985,4969,227,959831,38
284.0,23900.0,12.0,10.0,,,,4.0,4.0,False,False,2023-10-30,2023-11-09,sale,ldp,38351702,0,5,False,True,41,SG,69,8990,5548,227,1437484,38
252.0,23000.0,5.0,50.0,,,,3.0,4.0,False,False,2023-12-04,2023-12-14,sale,ldp,38047277,0,5,False,True,163,SG,69,8987,318,227,2504505,38
275.0,68000.0,,,,,,,,False,False,2023-12-11,2023-12-26,sale,ldp,36693028,0,5,False,False,163,SG,69,8986,1600,227,959831,38
90.0,2500.0,,,,,,2.0,2.0,False,False,2023-12-12,2023-12-22,sale,ldp,38338749,128,5,False,False,324,SG,69,8991,727,227,2529308,38
55.0,4000.0,,,,,,2.0,1.0,False,False,2023-11-07,2023-11-17,sale,ldp,37804222,4029,5,False,True,324,SG,69,0,337,227,1168691,38
134.0,6500.0,,,,,,3.0,2.0,False,False,2023-12-06,2023-12-21,sale,ldp,38231712,1274,5,False,False,324,SG,69,8987,3775,227,2318851,38
190.0,15000.0,6.2,,,,,,,False,False,2023-12-08,2023-12-18,sale,ldp,37535979,0,5,False,False,41,SG,69,8976,527,227,840721,38
86.0,14800.0,,,,,,1.0,,False,False,2023-10-18,2023-10-28,sale,ldp,38233466,0,5,False,True,41,SG,69,8986,6066,227,1609986,38
134.0,6500.0,,,,,,3.0,2.0,False,False,2023-12-06,2023-12-21,sale,ldp,38234198,1274,5,False,False,324,SG,69,8987,3775,227,2318851,38
34.0,,,3.0,,,,2.0,2.0,False,False,2023-12-08,2023-12-18,sale,ldp,38350900,0,5,False,False,41,SG,69,8991,727,227,2034053,38
242.0,33000.0,11.0,,,,,1.0,1.0,False,False,2023-11-13,2023-12-13,sale,ldp,38095863,0,5,False,True,41,SG,69,8980,1983,227,1798035,38
