area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId
80 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,31821183,0,5,False,False,283,SG,71,11845,11223,227
67 m²,"2,6 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,N/A,N/A,14/10/2023,24/10/2023,Sale,LDP,27357010,2571,5,False,False,324,SG,71,11953,4996,227
50 m²,"2,25 tỷ",N/A,N/A,N/A,N/A,N/A,1 phòng,1 phòng,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,29401388,2571,5,False,False,324,SG,71,11953,4996,227
60 m²,"6,5 tỷ",N/A,N/A,N/A,N/A,N/A,4 phòng,6 phòng,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,36950678,0,5,False,False,41,SG,71,11953,1973,227
70 m²,"2,65 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,N/A,N/A,14/10/2023,24/10/2023,Sale,LDP,30228427,2571,5,False,False,324,SG,71,11953,4996,227
68 m²,"2,75 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,N/A,N/A,13/10/2023,23/10/2023,Sale,LDP,37647918,3049,5,False,False,324,SG,71,11845,3789,227
51 m²,"2,1 tỷ",N/A,N/A,N/A,N/A,N/A,1 phòng,1 phòng,N/A,N/A,12/10/2023,11/11/2023,Sale,LDP,24409738,3049,5,False,False,324,SG,71,11845,11219,227
115 m²,"8,1 tỷ",5 m,14 m,3 tầng,N/A,N/A,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,18/10/2023,28/10/2023,Sale,LDP,38352027,2822,5,False,False,163,SG,71,139,795,227
60 m²,Thỏa thuận,N/A,5 m,2 tầng,N/A,N/A,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,37937746,0,5,False,False,41,SG,71,133,2095,227
105 m²,"15,6 tỷ",5 m,14 m,4 tầng,Đông - Bắc,Tây - Nam,8 phòng,N/A,Đã có sổ hồng.,N/A,23/10/2023,22/11/2023,Sale,LDP,27982541,2034,5,False,False,163,SG,71,134,7634,227
"54,3 m²","3,66 tỷ",N/A,N/A,2 tầng,Đông - Bắc,N/A,N/A,N/A,Sổ hồng riêng,N/A,18/10/2023,28/10/2023,Sale,LDP,38351902,0,5,False,False,41,SG,71,133,2638,227
348 m²,320 triệu/m²,"15,8 m",29 m,N/A,Đông - Nam,N/A,N/A,N/A,N/A,N/A,10/10/2023,09/11/2023,Sale,LDP,37369444,0,5,False,False,283,SG,71,12423,0,227
90 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,38352376,0,5,False,False,283,SG,71,12441,0,227
74 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ riêng,N/A,18/10/2023,28/10/2023,Sale,LDP,37909556,0,5,False,False,283,SG,71,133,4991,227
"78,4 m²",Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,37914863,0,5,False,False,283,SG,71,11953,9366,227
85 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18/10/2023,28/10/2023,Sale,LDP,38352397,0,5,False,False,283,SG,71,12434,449,227
1.469 m²,"20,7 tỷ",N/A,N/A,N/A,Đông - Bắc,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,23/10/2023,02/11/2023,Sale,LDP,37388873,0,5,False,False,283,SG,71,12431,0,227
60 m²,"4,8 tỷ",4 m,4 m,3 tầng,N/A,N/A,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,37586679,0,5,False,False,41,SG,71,133,6198,227
