area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId
48 m²,"1,7 tỷ",4 m,5 m,2 tầng,Tây,N/A,3 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,15/10/2023,25/10/2023,Sale,LDP,36835736,0,5,False,False,41,SG,72,11862,6864,227
59 m²,"1,99 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,HĐMB,Cơ bản,15/10/2023,25/10/2023,Sale,LDP,38325715,4613,5,False,False,324,SG,72,11847,9430,227
48 m²,"3,5 tỷ",4 m,3 m,2 tầng,Tây - Bắc,Tây - Bắc,2 phòng,3 phòng,Sổ hồng,Đầy đủ.,16/10/2023,26/10/2023,Sale,LDP,37920319,0,5,False,False,41,SG,72,11857,5745,227
"66,6 m²",Thỏa thuận,"4,8 m",N/A,1 tầng,Tây - Nam,N/A,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,N/A,16/10/2023,26/10/2023,Sale,LDP,35688026,0,5,False,False,41,SG,72,11857,7648,227
"85,5 m²","4,8 tỷ","5,7 m",8 m,N/A,Đông,N/A,N/A,N/A,N/A,N/A,16/10/2023,26/10/2023,Sale,LDP,35375670,0,5,False,False,283,SG,72,11857,15246,227
120 m²,Thỏa thuận,N/A,20 m,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng.,N/A,16/10/2023,26/10/2023,Sale,LDP,38089236,0,5,False,False,283,SG,72,11849,2544,227
68 m²,"2,1 tỷ",N/A,N/A,N/A,Đông - Nam,Bắc,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,16/10/2023,26/10/2023,Sale,LDP,37423637,5135,5,False,False,324,SG,72,11850,678,227
"67,9 m²","2,05 tỷ",N/A,N/A,N/A,N/A,Đông - Nam,2 phòng,2 phòng,Hợp đồng mua bán,N/A,13/10/2023,23/10/2023,Sale,LDP,31473096,5135,5,False,False,324,SG,72,11850,678,227
56 m²,"2,17 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,N/A,15/10/2023,25/10/2023,Sale,LDP,38176014,2971,5,False,False,324,SG,72,11850,278,227
36 m²,"1,03 tỷ",9 m,"2,5 m",2 tầng,N/A,N/A,2 phòng,2 phòng,N/A,N/A,15/10/2023,25/10/2023,Sale,LDP,38327504,0,5,False,False,41,SG,72,11863,6243,227
58 m²,"2,59 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,13/10/2023,23/10/2023,Sale,LDP,38316556,2971,5,False,False,324,SG,72,11850,278,227
"15,75 m²",550 triệu,"3,5 m",6 m,2 tầng,N/A,N/A,1 phòng,1 phòng,N/A,N/A,15/10/2023,25/10/2023,Sale,LDP,38327484,0,5,False,False,41,SG,72,11862,5623,227
48 m²,"1,95 tỷ",4 m,3 m,N/A,N/A,N/A,1 phòng,1 phòng,N/A,N/A,15/10/2023,25/10/2023,Sale,LDP,38119900,0,5,False,False,41,SG,72,11859,6753,227
