area,price,facade,entrance_wid,floors,direction_home,direction_bal,bedroom,toilet,status_doc,furniture,date_post,date_exp,intent,pageType,productId,projectId,vipType,verified,expired,cateId,cityCode,districtId,wardId,streetId,pageId
64 m²,"7,9 tỷ",4 m,12 m,3 tầng,Tây,Tây,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,N/A,17/10/2023,24/10/2023,Sale,LDP,36714153,0,3,False,False,41,SG,65,8873,11298,227
104 m²,"7,25 tỷ",8 m,6 m,4 tầng,N/A,N/A,12 phòng,13 phòng,Đã có sổ hồng,N/A,16/10/2023,23/10/2023,Sale,LDP,37172903,0,3,False,False,41,SG,65,8870,6243,227
80 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,23/10/2023,30/10/2023,Sale,LDP,38322366,3561,3,False,False,324,SG,65,8866,1001,227
70 m²,48 triệu/m²,N/A,N/A,N/A,Đông,Nam,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,17/10/2023,24/10/2023,Sale,LDP,38336004,5623,3,False,False,324,SG,65,8866,6000,227
36 m²,48 triệu/m²,N/A,N/A,N/A,Đông,Nam,2 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,17/10/2023,24/10/2023,Sale,LDP,38335905,5623,3,False,False,324,SG,65,8866,6000,227
72 m²,"6,8 tỷ",4 m,8 m,5 tầng,Đông,Đông,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16/10/2023,23/10/2023,Sale,LDP,38108145,0,3,False,False,41,SG,65,8872,7647,227
70 m²,53 triệu/m²,N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,17/10/2023,24/10/2023,Sale,LDP,38340527,5623,3,False,False,324,SG,65,8866,6000,227
63 m²,Thỏa thuận,N/A,16 m,N/A,Tây,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,12/10/2023,22/10/2023,Sale,LDP,37647761,0,3,False,True,283,SG,65,8866,1302,227
60 m²,"5,5 tỷ",N/A,8 m,4 tầng,N/A,N/A,4 phòng,5 phòng,Sổ hồng chính chủ,N/A,17/10/2023,27/10/2023,Sale,LDP,38334382,0,3,False,False,41,SG,65,8870,11192,227
60 m²,3 tỷ,N/A,N/A,N/A,N/A,N/A,2 phòng,1 phòng,Hợp đồng mua bán.,Cao cấp.,16/10/2023,26/10/2023,Sale,LDP,32679816,3561,3,False,False,324,SG,65,8866,1001,227
56 m²,"6,7 tỷ",7 m,7 m,4 tầng,N/A,N/A,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16/10/2023,31/10/2023,Sale,LDP,38333257,0,3,False,False,41,SG,65,8868,3778,227
60 m²,"5,7 tỷ",7 m,7 m,4 tầng,Đông - Bắc,Đông - Bắc,5 phòng,5 phòng,Sổ hồng riêng.,"Gỗ căm xe, nhôm Xifa Nội thất cao cấp, cửa gỗ, tủ kệ tay vịn gỗ căm xe kết hợp nhôm Xifa cao cấp.",16/10/2023,26/10/2023,Sale,LDP,38305934,0,3,False,False,41,SG,65,8872,4358,227
40 m²,"2,65 tỷ",N/A,8 m,3 tầng,N/A,N/A,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,N/A,16/10/2023,23/10/2023,Sale,LDP,38244646,0,3,False,False,41,SG,65,8868,3226,227
128 m²,"7,5 tỷ",8 m,6 m,N/A,Nam,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,16/10/2023,23/10/2023,Sale,LDP,38334535,0,3,True,False,283,SG,65,8866,4379,227
44 m²,"5,2 tỷ",4 m,8 m,4 tầng,Nam,Nam,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16/10/2023,23/10/2023,Sale,LDP,38330543,0,3,False,False,41,SG,65,8872,7647,227
72 m²,"5,3 tỷ",4 m,N/A,2 tầng,N/A,N/A,N/A,N/A,N/A,N/A,16/10/2023,23/10/2023,Sale,LDP,38174193,0,3,False,False,41,SG,65,8869,5908,227
56 m²,"2,38 tỷ",N/A,N/A,N/A,N/A,Nam,2 phòng,1 phòng,N/A,N/A,15/10/2023,22/10/2023,Sale,LDP,38325844,3561,3,False,True,324,SG,65,8866,1001,227
95 m²,"4,3 tỷ",N/A,N/A,N/A,N/A,N/A,3 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,14/10/2023,21/10/2023,Sale,LDP,38130048,3561,3,False,True,324,SG,65,8866,1001,227
"122,4 m²","3,1 tỷ",4 m,8 m,N/A,Đông,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,16/10/2023,23/10/2023,Sale,LDP,38331799,0,3,False,False,283,SG,65,12010,10132,227
64 m²,"2,7 tỷ","8,11 m",5 m,N/A,Tây,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,16/10/2023,23/10/2023,Sale,LDP,37550192,0,3,False,False,283,SG,65,8868,302,227
60 m²,"3,99 tỷ",6 m,6 m,3 tầng,N/A,N/A,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,N/A,22/10/2023,01/11/2023,Sale,LDP,38321396,0,5,False,False,41,SG,65,8870,5813,227
64 m²,"4,35 tỷ",4 m,6 m,1 tầng,Nam,Nam,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,21/10/2023,31/10/2023,Sale,LDP,38317511,0,5,False,False,41,SG,65,8871,4368,227
68 m²,"5,3 tỷ",4 m,7 m,4 tầng,Bắc,N/A,5 phòng,5 phòng,N/A,Bộ bàn ghế . Giường tủ,14/10/2023,21/10/2023,Sale,LDP,38320380,0,3,False,True,41,SG,65,8870,5813,227
60 m²,"6,5 tỷ",4 m,8 m,5 tầng,Đông,Đông,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,21/10/2023,31/10/2023,Sale,LDP,38144163,0,5,False,False,41,SG,65,8871,7647,227
32 m²,"1,7 tỷ",N/A,6 m,2 tầng,Tây,Tây,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,13/10/2023,20/10/2023,Sale,LDP,36990867,0,3,False,True,41,SG,65,8868,6009,227
61 m²,"3,33 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,1 phòng,Hợp đồng mua bán,Không nội thất,14/10/2023,21/10/2023,Sale,LDP,38323535,3561,3,False,True,324,SG,65,8866,1001,227
100 m²,"6,5 tỷ","4,5 m",16 m,3 tầng,N/A,N/A,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,13/10/2023,20/10/2023,Sale,LDP,38315122,0,3,False,True,41,SG,65,12010,4357,227
60 m²,3 tỷ,N/A,N/A,N/A,N/A,N/A,2 phòng,1 phòng,N/A,N/A,13/10/2023,28/10/2023,Sale,LDP,38314840,3561,3,False,False,324,SG,65,8866,1001,227
36 m²,"2,7 tỷ",9 m,500 m,3 tầng,Tây,Tây,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,13/10/2023,20/10/2023,Sale,LDP,38311205,0,3,False,True,41,SG,65,8868,302,227
115 m²,18 tỷ,6 m,6 m,3 tầng,N/A,N/A,4 phòng,4 phòng,Sổ đỏ/ sổ hồng.,Đầy đủ.,20/10/2023,30/10/2023,Sale,LDP,38308905,0,5,False,False,163,SG,65,8870,7482,227
50 m²,"2,4 tỷ",N/A,N/A,N/A,Tây - Nam,Đông - Bắc,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,21/10/2023,28/10/2023,Sale,LDP,38307677,5623,3,False,False,324,SG,65,8866,6000,227
35 m²,"1,98 tỷ",4 m,5 m,3 tầng,N/A,N/A,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,13/10/2023,23/10/2023,Sale,LDP,36235765,0,3,False,False,41,SG,65,8870,13785,227
968 m²,95 tỷ,N/A,N/A,N/A,Nam,N/A,N/A,N/A,N/A,N/A,12/10/2023,19/10/2023,Sale,LDP,38130063,0,3,False,True,163,SG,65,8873,7647,227
168 m²,24 tỷ,N/A,N/A,5 tầng,N/A,N/A,8 phòng,5 phòng,Sổ đỏ/ Sổ hồng,N/A,12/10/2023,27/10/2023,Sale,LDP,38294335,0,3,False,False,325,SG,65,8873,2095,227
20 m²,"1,98 tỷ",3 m,3 m,3 tầng,N/A,N/A,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,N/A,22/10/2023,01/11/2023,Sale,LDP,38312954,0,5,False,False,41,SG,65,8871,5657,227
55 m²,"4,15 tỷ",N/A,7 m,4 tầng,N/A,N/A,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,20/10/2023,30/10/2023,Sale,LDP,38242374,0,5,False,False,41,SG,65,8868,4363,227
56 m²,"5,45 tỷ",4 m,7 m,5 tầng,N/A,N/A,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,23/10/2023,30/10/2023,Sale,LDP,38198230,0,3,False,False,41,SG,65,8872,9302,227
70 m²,"6,7 tỷ",4 m,8 m,5 tầng,N/A,N/A,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,23/10/2023,02/11/2023,Sale,LDP,38088546,0,5,False,False,41,SG,65,8869,4367,227
"67,5 m²","6,7 tỷ","4,5 m",8 m,5 tầng,N/A,N/A,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,23/10/2023,30/10/2023,Sale,LDP,38088486,0,3,False,False,41,SG,65,8871,4367,227
44 m²,4 tỷ,4 m,"3,5 m",2 tầng,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38350112,0,5,False,False,41,SG,65,8871,7647,227
56 m²,"4,8 tỷ",4 m,5 m,4 tầng,Bắc,Bắc,5 phòng,5 phòng,Đã có sổ hồng riêng,N/A,16/10/2023,31/10/2023,Sale,LDP,38328245,0,5,False,False,41,SG,65,8870,6243,227
60 m²,"5,7 tỷ",4 m,8 m,3 tầng,Tây,Tây,5 phòng,5 phòng,Sổ hồng riêng,Cao cấp,18/10/2023,28/10/2023,Sale,LDP,38272810,0,5,False,False,41,SG,65,8870,11192,227
54 m²,"3,52 tỷ",4 m,5 m,2 tầng,Bắc,Bắc,2 phòng,2 phòng,Đã có sổ hồng riêng,Nhà trống,12/10/2023,11/11/2023,Sale,LDP,38076176,0,5,False,False,41,SG,65,8870,11192,227
65 m²,"1,75 tỷ",N/A,N/A,2 tầng,N/A,N/A,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,17/10/2023,27/10/2023,Sale,LDP,38343600,0,5,False,False,41,SG,65,8871,7649,227
78 m²,"4,1 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,N/A,Đầy đủ,16/10/2023,26/10/2023,Sale,LDP,38074476,3561,5,False,False,324,SG,65,8866,1001,227
36 m²,"2,63 tỷ",N/A,7 m,3 tầng,Tây,Tây,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,04/10/2023,03/11/2023,Sale,LDP,37205674,0,5,False,False,41,SG,65,8870,5813,227
56 m²,"2,2 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,N/A,Hợp đồng mua bán,N/A,12/10/2023,22/10/2023,Sale,LDP,38113396,2739,5,False,True,324,SG,65,8867,3676,227
78 m²,"3,8 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,14/10/2023,24/10/2023,Sale,LDP,36978523,3561,5,False,False,324,SG,65,8866,1001,227
65 m²,3 tỷ,N/A,N/A,N/A,N/A,N/A,2 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,17/10/2023,27/10/2023,Sale,LDP,38264912,3561,5,False,False,324,SG,65,8866,1001,227
50 m²,48 triệu/m²,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08/10/2023,07/11/2023,Sale,LDP,38272407,5623,5,False,False,324,SG,65,8866,6000,227
90 m²,"6,55 tỷ",4 m,N/A,3 tầng,N/A,N/A,3 phòng,3 phòng,N/A,N/A,18/10/2023,02/11/2023,Sale,LDP,36864600,0,5,False,False,41,SG,65,8870,5813,227
50 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08/10/2023,07/11/2023,Sale,LDP,38273706,5623,5,False,False,324,SG,65,8866,6000,227
"140,4 m²","10,5 tỷ","7,8 m",12 m,4 tầng,N/A,N/A,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,36946454,0,5,False,False,163,SG,65,8870,2001,227
128 m²,"3,6 tỷ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,37609636,0,5,False,False,283,SG,65,8868,11221,227
380 m²,"29,5 tỷ",20 m,12 m,3 tầng,N/A,N/A,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,N/A,18/10/2023,28/10/2023,Sale,LDP,33951207,0,5,False,False,41,SG,65,8870,11217,227
187 m²,8 tỷ,"8,5 m",6 m,1 tầng,N/A,N/A,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,36460118,0,5,False,False,41,SG,65,8870,4357,227
312 m²,28 tỷ,16 m,30 m,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,18/10/2023,28/10/2023,Sale,LDP,37934146,0,5,False,False,283,SG,65,8870,11206,227
93 m²,"6,7 tỷ",4 m,4 m,3 tầng,N/A,N/A,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38350093,0,5,False,False,41,SG,65,8868,7726,227
540 m²,52 tỷ,15 m,N/A,N/A,N/A,N/A,130 phòng,130 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,17/10/2023,27/10/2023,Sale,LDP,38285415,0,5,False,False,163,SG,65,8869,7647,227
52 m²,"4,2 tỷ",N/A,5 m,3 tầng,N/A,N/A,4 phòng,4 phòng,N/A,N/A,12/10/2023,19/10/2023,Sale,LDP,38300898,0,3,False,True,41,SG,65,8872,0,227
49 m²,"1,48 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,1 phòng,Hợp đồng mua bán,Hoàn thiện cơ bản.,10/10/2023,25/10/2023,Sale,LDP,33847131,317,3,False,False,324,SG,65,8870,11219,227
50 m²,"4,3 tỷ",4 m,6 m,3 tầng,N/A,N/A,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,22/10/2023,01/11/2023,Sale,LDP,38301221,0,5,False,False,41,SG,65,8870,11207,227
86 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,3 phòng,2 phòng,Hợp đồng mua bán,Cơ bản,10/10/2023,20/10/2023,Sale,LDP,38286623,5623,3,False,True,324,SG,65,8866,6000,227
64 m²,Thỏa thuận,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,Không nội thất,06/10/2023,21/10/2023,Sale,LDP,38261046,5852,3,False,True,575,SG,65,8866,6000,227
70 m²,"4,9 tỷ","4,5 m",6 m,1 tầng,Đông - Nam,Đông - Nam,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,10/10/2023,25/10/2023,Sale,LDP,37624708,4949,3,False,False,41,SG,65,12010,3463,227
60 m²,3 tỷ,N/A,N/A,N/A,Tây - Bắc,Đông - Nam,2 phòng,1 phòng,Hợp đồng mua bán,Cơ bản,06/10/2023,21/10/2023,Sale,LDP,38258941,3561,3,False,True,324,SG,65,8866,1001,227
55 m²,"3,55 tỷ",6 m,6 m,2 tầng,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,22/10/2023,01/11/2023,Sale,LDP,38301267,0,5,False,False,41,SG,65,8870,6243,227
88 m²,"5,9 tỷ",4 m,8 m,2 tầng,N/A,N/A,2 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38350136,0,5,False,False,41,SG,65,8869,3789,227
38 m²,"3,35 tỷ",N/A,4 m,1 tầng,N/A,N/A,N/A,N/A,N/A,N/A,16/10/2023,26/10/2023,Sale,LDP,37614116,0,5,False,False,41,SG,65,8871,4368,227
68 m²,"5,65 tỷ",4 m,8 m,5 tầng,N/A,N/A,4 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38352969,0,5,False,False,41,SG,65,8869,4367,227
56 m²,"4,4 tỷ",4 m,6 m,2 tầng,Nam,Nam,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,N/A,05/10/2023,20/10/2023,Sale,LDP,37940707,0,3,False,True,41,SG,65,8870,5626,227
120 m²,"7,1 tỷ",8 m,6 m,1 tầng,N/A,N/A,8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,N/A,15/10/2023,25/10/2023,Sale,LDP,35505528,0,5,False,False,41,SG,65,8871,7647,227
64 m²,"1,8 tỷ",N/A,N/A,N/A,N/A,N/A,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,N/A,21/10/2023,31/10/2023,Sale,LDP,37747441,1105,5,False,False,324,SG,65,8866,1302,227
400 m²,88 tỷ,N/A,N/A,6 tầng,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng.,N/A,21/10/2023,20/11/2023,Sale,LDP,37310160,0,5,False,False,163,SG,65,8871,1417,227
74 m²,"6,25 tỷ","4,5 m",6 m,4 tầng,N/A,N/A,4 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,18/10/2023,28/10/2023,Sale,LDP,38216328,0,5,False,False,41,SG,65,8871,5620,227
